0 info it worked if it ends with ok
1 verbose cli [ 'node', '/usr/local/bin/npm', 'update', '-g', 'yeoman' ]
2 info using npm@1.1.63
3 info using node@v0.8.12
854 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/pt-pt
855 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/ro
856 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/ru
857 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/sk
858 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/sq
859 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/sr
860 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/sv
861 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/sw
862 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/ta
863 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/test/grc
864 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/test/jbo
865 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/test/nci
866 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/test/pap
867 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/tr
868 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/vi
869 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/zh
870 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/voices/zh-yue
871 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/zh_dict
872 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/espeak-data/zhy_dict
873 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/helloworld.html
874 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/ChangeLog.txt
875 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/ReadMe
876 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/README.markdown
877 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/speakClient.hm
878 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/AUTHORS
879 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/vendor/speak/License.txt
880 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/_compass_twitter_bootstrap.sass
881 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/_compass_twitter_bootstrap_awesome.sass
882 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/_compass_twitter_bootstrap_responsive.sass
883 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_navs.sass
884 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_accordion.sass
885 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_breadcrumbs.sass
886 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_button-groups.sass
887 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_buttons.sass
888 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_carousel.sass
889 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_close.sass
890 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_code.sass
891 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_component-animations.sass
892 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_dropdowns.sass
893 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_font-awesome.sass
894 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_forms.sass
895 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_grid.sass
896 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_hero-unit.sass
897 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_labels-badges.sass
898 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_layouts.sass
899 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_mixins.sass
900 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_modals.sass
901 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_navbar.sass
902 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_alerts.sass
903 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_pager.sass
904 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_pagination.sass
905 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_popovers.sass
906 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_progress-bars.sass
907 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_reset.sass
908 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_responsive-1200px-min.sass
909 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_responsive-767px-max.sass
910 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_responsive-768px-979px.sass
911 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_responsive-navbar.sass
912 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_responsive-utilities.sass
913 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_scaffolding.sass
914 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_sprites.sass
915 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_tables.sass
916 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_thumbnails.sass
917 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_tooltip.sass
918 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_type.sass
919 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_utilities.sass
920 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_variables.sass
921 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/sass/compass_twitter_bootstrap/_wells.sass
922 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/styles/style.css
923 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/config.rb
924 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/index.html
925 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/lib/jasmine-1.2.0/jasmine-html.js
926 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/lib/jasmine-1.2.0/jasmine.js
927 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/lib/jasmine-1.2.0/jasmine.css
928 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/lib/jasmine-1.2.0/MIT.LICENSE
929 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/runner/headless.js
930 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/runner/html.js
931 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/test/spec/introduction.js
932 silly gunzTarPerm extractEntry scripts/docs-build
933 silly gunzTarPerm extractEntry scripts/pre-commit
934 silly gunzTarPerm extractEntry tasks/bower.js
935 silly gunzTarPerm extractEntry tasks/html.js
936 silly gunzTarPerm extractEntry tasks/img.js
937 silly gunzTarPerm extractEntry tasks/usemin.js
938 silly gunzTarPerm extractEntry tasks/css.js
939 silly gunzTarPerm extractEntry tasks/compass.js
940 silly gunzTarPerm extractEntry tasks/misc.js
941 silly gunzTarPerm extractEntry tasks/rev.js
942 silly gunzTarPerm extractEntry tasks/rjs.js
943 silly gunzTarPerm extractEntry tasks/server.js
944 silly gunzTarPerm extractEntry tasks/tar.js
945 silly gunzTarPerm extractEntry tasks/yeoman.js
946 silly gunzTarPerm extractEntry tasks/manifest.js
947 silly gunzTarPerm extractEntry tasks/livereload/livereload.js
948 silly gunzTarPerm extractEntry tasks/init/yeoman.js
949 silly gunzTarPerm extractEntry test/test-bower.js
950 silly gunzTarPerm extractEntry test/test-build.js
951 silly gunzTarPerm extractEntry test/test-usemin.js
952 silly gunzTarPerm extractEntry test/fixtures/usemin.html
953 silly gunzTarPerm extractEntry test/helpers/index.js
954 silly gunzTarPerm extractEntry test/helpers/runnable.js
955 silly gunzTarPerm extractEntry test/mocha.opts
956 silly gunzTarPerm extractEntry test/test-insight.py
957 silly gunzTarPerm extractEntry .jshintrc
958 verbose read json /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package/package.json
959 silly lockFile 3d4e4ccb-73501-0-5230235317721963-package /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package
960 verbose from cache /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package/package.json
961 verbose tar pack [ '/Users/Vince/.npm/yeoman/0.9.6/package.tgz',
961 verbose tar pack   '/var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package' ]
962 verbose tarball /Users/Vince/.npm/yeoman/0.9.6/package.tgz
963 verbose folder /var/folders/zr/46h2gfj519q20f33z_q9mxdh0000gn/T/npm-469/1356144373501-0.5230235317721963/package
964 silly lockFile 1eda094a-nce-npm-yeoman-0-9-6-package-tgz /Users/Vince/.npm/yeoman/0.9.6/package.tgz
965 verbose lock /Users/Vince/.npm/yeoman/0.9.6/package.tgz /Users/Vince/.npm/1eda094a-nce-npm-yeoman-0-9-6-package-tgz.lock
966 silly lockFile 1eda094a-nce-npm-yeoman-0-9-6-package-tgz /Users/Vince/.npm/yeoman/0.9.6/package.tgz
967 silly lockFile a094e9f3-s-Vince-npm-yeoman-0-9-6-package /Users/Vince/.npm/yeoman/0.9.6/package
968 verbose lock /Users/Vince/.npm/yeoman/0.9.6/package /Users/Vince/.npm/a094e9f3-s-Vince-npm-yeoman-0-9-6-package.lock
969 silly lockFile a094e9f3-s-Vince-npm-yeoman-0-9-6-package /Users/Vince/.npm/yeoman/0.9.6/package
970 verbose tar unpack /Users/Vince/.npm/yeoman/0.9.6/package.tgz
971 silly lockFile a094e9f3-s-Vince-npm-yeoman-0-9-6-package /Users/Vince/.npm/yeoman/0.9.6/package
972 verbose lock /Users/Vince/.npm/yeoman/0.9.6/package /Users/Vince/.npm/a094e9f3-s-Vince-npm-yeoman-0-9-6-package.lock
973 silly gunzTarPerm modes [ '755', '644' ]
974 silly gunzTarPerm extractEntry package.json
975 silly gunzTarPerm extractEntry Gruntfile.js
976 silly gunzTarPerm extractEntry yeoman.js
977 silly gunzTarPerm extractEntry doc/bower.md
978 silly gunzTarPerm extractEntry doc/build.md
979 silly gunzTarPerm extractEntry doc/faq.md
980 silly gunzTarPerm extractEntry doc/folders.md
981 silly gunzTarPerm extractEntry doc/gruntfile.md
982 silly gunzTarPerm extractEntry doc/init.md
983 silly gunzTarPerm extractEntry doc/insight.md
984 silly gunzTarPerm extractEntry doc/server.md
985 silly gunzTarPerm extractEntry doc/test.md
986 silly gunzTarPerm extractEntry doc/yeoman.md
987 silly gunzTarPerm extractEntry lib/plugins/insight.js
988 silly gunzTarPerm extractEntry lib/plugins/updater.js
989 silly gunzTarPerm extractEntry lib/support/confess.js
990 silly gunzTarPerm extractEntry lib/support/confess.json
991 silly gunzTarPerm extractEntry lib/utils/fetch.js
992 silly gunzTarPerm extractEntry lib/utils/index.js
993 silly gunzTarPerm extractEntry man/init.1
994 silly gunzTarPerm extractEntry man/bower.1
995 silly gunzTarPerm extractEntry man/faq.1
996 silly gunzTarPerm extractEntry man/folders.1
997 silly gunzTarPerm extractEntry man/gruntfile.1
998 silly gunzTarPerm extractEntry man/build.1
999 silly gunzTarPerm extractEntry man/insight.1
1000 silly gunzTarPerm extractEntry man/serve.1
1001 silly gunzTarPerm extractEntry man/server.1
1002 silly gunzTarPerm extractEntry man/test.1
1003 silly gunzTarPerm extractEntry man/yeoman.1
1004 silly gunzTarPerm extractEntry bin/help.txt
1005 silly gunzTarPerm extractEntry bin/yeoman
1006 silly gunzTarPerm extractEntry bin/yeomaninsight.py
1007 silly gunzTarPerm extractEntry readme.md
1008 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/package.json
1009 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.npmignore
1010 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/Gruntfile.js
1011 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/.htaccess
1012 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/favicon.ico
1013 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/.npmignore
1014 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/destroy.png
1015 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/img/nyan.gif
1016 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/index.html
1017 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/hm.js
1018 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/main.js
1019 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/plugins.js
1020 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Task.js
1021 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/TaskApp.js
1022 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/Tasks.js
1023 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/spineModule.js
1024 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Task.coffee
1025 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/TaskApp.coffee
1026 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/coffee/Tasks.coffee
1027 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/jquery.js
1028 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/jquery/component.json
1029 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/package.json
1030 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/.npmignore
1031 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/README.md
1032 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/LICENSE
1033 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/index.js
1034 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/Cakefile
1035 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/component.json
1036 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/ajax.js
1037 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/list.js
1038 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/local.js
1039 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/manager.js
1040 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/relation.js
1041 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/route.js
1042 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/lib/spine.js
1043 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/ajax.coffee
1044 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/list.coffee
1045 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/local.coffee
1046 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/manager.coffee
1047 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/relation.coffee
1048 silly gunzTarPerm extractEntry samples/todos_spine_requirejs/app/scripts/components/spine/src/route.coffee
